Fall,College,Major Name,Term Code,Department,Major Code,Total,Male,Female,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,All African American,All Asian,Legacy Advising Code,Legacy Department Code,Year Total,StudentsPerPop,StudentsPer100
2010,LAS,Spanish,600540,2925,1535,226,49,177,0,145,11,4,47,0,0,4,15,8,0,0,0,41949,0.00538749434,0.538749434
2010,LAS,Speech Communication,360324,1467,939,79,28,51,0,52,5,9,11,0,0,0,1,9,0,0,0,41949,0.00188323917,0.188323917
2010,LAS,Statistics,720648,3498,1974,177,105,72,0,59,30,9,3,0,0,0,75,9,0,0,0,41949,0.00421940928,0.421940928
2010,LAS,Statistics & Computer Science,240216,1166,928,19,12,7,0,7,2,1,0,0,0,0,9,1,0,0,0,41949,0.00045293094,0.045293094
2010,LAS,Teaching of Biological Science,120108,397,293,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,41949,0.00004767694,0.004767694
2010,LAS,Teaching of Chemistry,120108,413,294,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,41949,0.00004767694,0.004767694
2010,LAS,Teaching of English Sec Lang,240216,1612,598,59,10,49,0,18,8,1,2,0,0,0,28,1,0,0,0,41949,0.00140646976,0.140646976
2010,LAS,Teaching of French,120108,985,295,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,41949,0.00009535388,0.009535388
2010,LAS,Teaching of German,120108,927,296,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,41949,0.00007151541,0.007151541
2010,LAS,Teaching of Latin,120108,514,345,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,41949,0.00002383847,0.002383847
2010,LAS,Teaching of Mathematics,120108,257,290,4,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,41949,0.00009535388,0.009535388
2010,LAS,Teaching of Spanish,120108,585,297,25,6,19,0,22,1,0,1,0,0,1,0,0,0,0,0,41949,0.00059596176,0.059596176
2010,LN,Nondegree-CE,240216,1282,2498,101,38,63,0,73,12,10,2,0,0,1,0,10,0,0,0,41949,0.00240768552,0.240768552
2010,Labor and Industrial Relations,Human Res & Industrial Rels,240216,1136,728,178,57,121,0,73,15,15,6,0,0,2,64,15,0,0,0,41949,0.00424324775,0.424324775
2010,Law,Law,480432,3412,1228,735,403,332,0,429,61,42,41,4,1,13,120,44,0,0,0,41949,0.01752127583,1.752127583
2010,Media,Broadcast Journalism,120108,642,381,136,41,95,0,87,10,21,7,0,0,3,6,23,0,0,0,41949,0.00324203199,0.324203199
2010,Media,Communications,120108,238,279,49,22,27,0,9,2,5,8,0,0,2,22,8,0,0,0,41949,0.00116808506,0.116808506
2010,Media,Communications and Media,120108,238,5202,7,3,4,0,2,0,0,0,0,0,0,4,0,0,0,0,41949,0.00016686929,0.016686929
2010,Media,General Curriculum,120108,934,390,31,10,21,0,20,2,2,3,0,0,1,3,2,0,0,0,41949,0.00073899259,0.073899259
2010,Media,Journalism,120108,642,278,20,7,13,0,16,1,1,0,0,0,0,2,1,0,0,0,41949,0.00047676941,0.047676941
2010,Media,Media Studies,120108,238,382,59,17,42,0,37,3,4,6,0,0,2,7,5,0,0,0,41949,0.00140646976,0.140646976
2010,Media,Media and Cinema Studies,360324,1308,15603,62,33,29,0,40,6,5,4,0,0,1,6,6,0,0,0,41949,0.00147798517,0.147798517
2010,Media,News-Editorial,120108,642,380,181,55,126,0,121,17,14,19,0,2,4,3,16,0,0,0,41949,0.00431476316,0.431476316
2010,Media,Nondegree,120108,934,67,6,3,3,0,4,0,0,0,0,0,2,0,0,0,0,0,41949,0.00014303082,0.014303082
2010,NB,Nondegree,120108,593,67,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,41949,0.00004767694,0.004767694
2010,Social Work,0,120108,741,25,149,139,10,0,102,10,12,14,0,0,2,8,12,0,0,0,41949,0.00355193211,0.355193211
2010,Social Work,Social Work,1080972,7047,3285,307,34,273,0,220,13,34,18,0,0,6,15,39,0,0,0,41949,0.00731841045,0.731841045
2010,VetMed,VMS - Pathobiology,360324,846,15648,5,1,4,0,4,0,0,0,0,0,0,1,0,0,0,0,41949,0.00011919235,0.011919235
2010,VetMed,VMS - Veterinary Biosciences,360324,2619,1071,15,5,10,0,6,0,0,1,0,0,0,7,0,0,0,0,41949,0.00035757706,0.035757706
2010,VetMed,VMS - Veterinary Pathobiology,360324,846,1083,14,8,6,0,5,1,1,1,0,0,0,6,1,0,0,0,41949,0.00033373859,0.033373859
2010,VetMed,VMS-Veterinary Clinical Medcne,240216,1196,718,32,9,23,0,22,0,1,1,0,0,0,8,1,0,0,0,41949,0.00076283106,0.076283106
2010,VetMed,Veterinary Medicine,360324,1332,1440,478,95,381,2,406,18,2,26,0,0,7,1,5,0,0,0,41949,0.01139478891,1.139478891
2010,iSchool,Bioinformatics,120108,992,4026,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,41949,0.00004767694,0.004767694
2010,iSchool,Library & Information Science,600540,4960,1850,327,91,235,1,235,25,21,14,0,0,6,22,23,0,0,0,41949,0.00779517986,0.779517986
2011,ACES,Agr & Consumer Economics,1321298,5170,1936,601,402,199,0,408,50,22,25,0,0,7,85,25,0,0,0,42606,0.01410599446,1.410599446
2011,ACES,Agr & Environmental Cmc & Educ,360354,2379,129,78,19,59,0,67,2,5,1,0,0,2,1,7,0,0,0,42606,0.00183072807,0.183072807
2011,ACES,Agr Engineering & Agr Science,120118,741,29,21,18,3,0,17,1,1,1,0,0,1,0,2,0,0,0,42606,0.00049288833,0.049288833
2011,ACES,Agricultural & Applied Econ,240236,940,10546,37,17,20,0,10,2,0,2,0,0,0,23,0,0,0,0,42606,0.00086842229,0.086842229
2011,ACES,Agricultural & Biological Engr,120118,741,5163,38,28,10,0,22,6,4,2,0,0,1,3,4,0,0,0,42606,0.00089189316,0.089189316
2011,ACES,Agricultural Education,120118,793,181,8,1,7,0,7,0,0,0,0,0,1,0,0,0,0,0,42606,0.00018776698,0.018776698
2011,ACES,Agricultural Production,120118,306,5188,8,4,4,0,5,0,0,1,0,0,0,1,0,0,0,0,42606,0.00018776698,0.018776698
2011,ACES,Animal Sciences,1081062,4842,18,560,130,429,1,419,25,24,41,1,1,8,40,26,0,0,0,42606,0.01314368868,1.314368868
2011,ACES,Bioenergy,120118,306,5186,12,10,2,0,10,1,0,0,0,0,0,1,0,0,0,0,42606,0.00028165047,0.028165047
2011,ACES,Bioinformatics,240236,1340,8052,10,8,2,0,2,0,0,0,0,0,0,8,0,0,0,0,42606,0.00023470873,0.023470873
2011,ACES,Crop Sciences,1081062,7218,270,198,147,51,0,146,6,2,0,1,0,1,41,3,0,0,0,42606,0.00464723278,0.464723278
2011,ACES,Food Science & Human Nutrition,1561534,9074,481,493,107,386,0,278,61,18,28,0,0,7,99,19,0,0,0,42606,0.01157114021,1.157114021
2011,ACES,Horticulture,600590,4010,315,33,21,12,0,28,1,1,1,0,0,0,1,1,0,0,0,42606,0.00077453880,0.07745388
2011,ACES,Human & Community Development,360354,2379,549,28,7,21,0,18,3,3,1,0,0,1,2,3,0,0,0,42606,0.00065718443,0.065718443
2011,ACES,Human Development & Family St,360354,2379,144,218,16,202,0,149,13,27,20,2,1,3,2,28,0,0,0,42606,0.00511665024,0.511665024
2011,ACES,Natural Res & Env Sciences,360354,2625,570,78,45,33,0,57,1,0,2,1,0,0,17,0,0,0,0,42606,0.00183072807,0.183072807
2011,ACES,Natural Resrcs & Environ Sci,1201180,8750,510,235,122,113,0,185,11,3,8,0,0,8,20,4,0,0,0,42606,0.00551565507,0.551565507
2011,ACES,Nondegree,120118,483,67,87,51,36,0,57,1,1,2,0,0,1,24,1,0,0,0,42606,0.00204196592,0.204196592
2011,ACES,Nutritional Sciences,240236,1942,382,49,14,35,0,29,7,2,2,0,0,0,9,2,0,0,0,42606,0.00115007276,0.115007276
2011,ACES,Plant Pathology,120118,802,179,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,42606,0.00002347087,0.002347087
2011,Applied Health Sciences,Athletic Training,120118,581,5185,17,5,12,0,13,1,0,2,0,0,1,0,0,0,0,0,42606,0.00039900483,0.039900483
2011,Applied Health Sciences,Audiology,120118,679,1053,18,5,13,0,16,0,1,0,0,0,1,0,2,0,0,0,42606,0.00042247571,0.042247571
2011,Applied Health Sciences,Community Health,840826,4067,2443,605,155,448,2,288,86,124,73,2,2,15,12,130,0,0,0,42606,0.01419987795,1.419987795
2011,Applied Health Sciences,Health,480472,3016,20816,139,33,106,0,88,18,13,9,0,0,7,0,16,0,0,0,42606,0.00326245130,0.32624513
2011,Applied Health Sciences,Kinesiology,480472,2324,1404,648,270,377,1,464,48,32,53,2,2,10,32,34,0,0,0,42606,0.01520912548,1.520912548
2011,Applied Health Sciences,Nondegree,120118,682,67,12,7,5,0,10,0,1,0,0,0,0,1,1,0,0,0,42606,0.00028165047,0.028165047
2011,Applied Health Sciences,Public Health,120118,581,1630,30,8,22,0,13,11,2,1,0,0,0,3,2,0,0,0,42606,0.00070412618,0.070412618
2011,Applied Health Sciences,"Recreation, Sport, and Tourism ",840826,4998,28301,374,242,132,0,259,13,34,31,2,0,5,30,35,0,0,0,42606,0.00877810637,0.877810637
2011,Applied Health Sciences,Rehabilitation,120118,581,350,10,3,7,0,8,0,1,0,0,0,1,0,2,0,0,0,42606,0.00023470873,0.023470873
2011,Applied Health Sciences,Speech & Hearing Science,720708,4074,2124,362,15,347,0,313,15,1,19,0,1,4,8,2,0,0,0,42606,0.00849645590,0.84964559
2011,Aviation,Aviation Human Factors,120118,707,489,70,65,5,0,55,6,2,5,0,0,0,2,2,0,0,0,42606,0.00164296109,0.164296109
2011,Aviation,Human Factors,120118,707,3530,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42606,0.00002347087,0.002347087
2011,Aviation,Nondegree,120118,707,67,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42606,0.00002347087,0.002347087
2011,Aviation,Professional Pilot,120118,707,487,26,25,1,0,17,3,1,2,0,0,3,0,1,0,0,0,42606,0.00061024269,0.061024269
2011,Business,Business Administration,240236,1804,158,44,25,19,0,9,2,1,0,0,0,0,32,1,0,0,0,42606,0.00103271840,0.10327184
2011,Business,Business Administration (MBA),360354,1398,29625,344,251,93,0,162,33,22,10,2,1,5,96,23,0,0,0,42606,0.00807398019,0.807398019
2011,Business,Business Process Management,240236,1804,10144,31,18,13,0,25,1,1,2,0,0,0,2,1,0,0,0,42606,0.00072759705,0.072759705
2011,Business,Curric Unassigned,120118,952,70,1032,583,449,0,647,144,36,75,0,0,22,102,44,0,0,0,42606,0.02422194057,2.422194057
2011,Business,Finance,480472,1040,300,662,448,214,0,305,80,9,23,0,1,8,236,11,0,0,0,42606,0.01553771769,1.553771769
2011,Business,Information Sys & Info Tech,240236,1804,10140,35,28,7,0,21,8,0,3,0,0,0,3,0,0,0,0,42606,0.00082148054,0.082148054
2011,Business,Management,840826,6314,35511,150,77,73,0,93,22,11,16,0,0,3,5,11,0,0,0,42606,0.00352063090,0.35206309
2011,Business,Marketing,240236,1804,2864,205,72,133,0,129,19,18,24,0,0,2,11,19,0,0,0,42606,0.00481152889,0.481152889
2011,Business,Nondegree,120118,952,67,91,57,34,0,0,0,0,0,0,0,0,90,0,0,0,0,42606,0.00213584941,0.213584941
2011,Business,Supply Chain Management,240236,1804,10142,50,27,23,0,39,6,0,1,0,0,0,3,0,0,0,0,42606,0.00117354363,0.117354363
2011,Business,Taxation,120118,346,5187,21,6,15,0,12,2,0,2,0,0,0,4,0,0,0,0,42606,0.00049288833,0.049288833
2011,Business,Technology Management,120118,902,5148,81,56,24,1,10,1,1,0,0,0,1,67,1,0,0,0,42606,0.00190114068,0.190114068
2011,DGS,Undeclared,120118,605,5083,2927,1604,1323,0,1683,406,194,294,2,7,65,258,224,0,0,0,42606,0.06869924424,6.869924424
2011,Education,Accountancy,600590,1730,355,1297,662,635,0,571,228,36,66,2,2,10,380,39,0,0,0,42606,0.03044172182,3.044172182
2011,Education,Actuarial Science,240236,514,922,279,159,120,0,110,44,9,12,0,1,0,101,10,0,0,0,42606,0.00654837347,0.654837347
2011,Education,Advertising,240236,816,554,656,200,456,0,415,61,40,42,1,0,14,78,44,0,0,0,42606,0.01539689246,1.539689246
2011,Education,African American Studies,120118,303,1008,3,3,0,0,0,0,2,0,0,0,0,1,2,0,0,0,42606,0.00007041262,0.007041262
2011,Education,Anthropology,720708,1446,2040,205,64,141,0,135,11,11,22,2,1,5,14,11,0,0,0,42606,0.00481152889,0.481152889
2011,Education,Applied Mathematics,240236,514,654,28,19,9,0,3,1,0,0,0,0,1,23,1,0,0,0,42606,0.00065718443,0.065718443
2011,Education,Curriculum and Instruction,720708,3678,6864,121,22,99,0,69,10,8,7,1,0,2,24,10,0,0,0,42606,0.00283997559,0.283997559
2011,Education,Early Childhood Education,1081062,5517,5834,39,0,39,0,23,6,6,3,0,0,0,1,6,0,0,0,42606,0.00091536403,0.091536403
2011,Education,Ed Organization and Leadership,1801770,11400,3135,143,59,84,0,106,7,19,7,0,0,1,2,20,0,0,0,42606,0.00335633479,0.335633479
2011,Education,Educational Policy Studies,480472,3040,880,135,50,85,0,28,6,59,27,2,0,4,8,65,0,0,0,42606,0.00316856781,0.316856781
2011,Education,Educational Psychology,480472,2464,840,79,18,61,0,26,2,8,9,0,0,3,31,11,0,0,0,42606,0.00185419894,0.185419894
2011,Education,Elementary Education,2402360,12260,1900,306,22,283,1,239,25,11,14,1,1,6,9,13,0,0,0,42606,0.00718208703,0.718208703
2011,Education,Human Resource Education,1081062,6840,36864,74,32,42,0,28,5,10,2,0,0,0,29,10,0,0,0,42606,0.00173684458,0.173684458
2011,Education,Nondegree,120118,335,67,9,3,6,0,9,0,0,0,0,0,0,0,0,0,0,0,42606,0.00021123785,0.021123785
2011,Education,Pre-Early Chld/Elem Ed/Spec Ed,120118,335,4089,270,18,252,0,197,27,9,27,0,1,4,3,10,0,0,0,42606,0.00633713561,0.633713561
2011,Education,Secondary & Continuing Educ,240236,1226,430,25,7,18,0,7,1,0,1,0,0,0,16,0,0,0,0,42606,0.00058677182,0.058677182
2011,Education,Secondary Education,480472,2452,34108,8,2,6,0,7,1,0,0,0,0,0,0,0,0,0,0,42606,0.00018776698,0.018776698
2011,Education,Special Education,600590,2850,465,132,16,116,0,107,4,8,5,0,0,3,5,8,0,0,0,42606,0.00309815519,0.309815519
2011,Engineering,Aerospace Engineering,480472,2460,16192,507,437,70,0,290,66,7,26,2,1,9,101,8,0,0,0,42606,0.01189973243,1.189973243
2011,Engineering,Agricultural & Biological Engr,600590,1135,25815,156,108,48,0,83,13,2,5,0,0,3,48,2,0,0,0,42606,0.00366145613,0.366145613
2011,Engineering,Agricultural Engineering,480472,908,408,10,7,3,0,5,0,1,0,0,0,0,4,1,0,0,0,42606,0.00023470873,0.023470873
2011,Engineering,Bioengineering,360354,1029,1224,231,134,97,0,127,56,0,13,1,0,7,27,0,0,0,0,42606,0.00542177158,0.542177158
2011,Engineering,Bioinformatics,120118,434,4026,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,42606,0.00004694175,0.004694175
2011,Engineering,Civil Engineering,360354,753,318,1178,893,284,1,636,103,24,45,1,0,20,342,28,0,0,0,42606,0.02764868798,2.764868798
2011,Engineering,Computer Engineering,120118,933,109,608,563,45,0,267,134,10,35,1,0,11,145,11,0,0,0,42606,0.01427029057,1.427029057
2011,Engineering,Computer Science,720708,2604,672,1229,1090,139,0,455,226,14,19,0,2,20,485,18,0,0,0,42606,0.02884570248,2.884570248
2011,Engineering,Electrical & Computer Engr,360354,2799,3600,476,417,59,0,137,47,8,14,0,0,9,258,10,0,0,0,42606,0.01117213538,1.117213538
2011,Engineering,Electrical Engineering,120118,933,115,1128,995,133,0,344,264,21,49,0,0,15,434,22,0,0,0,42606,0.02647514435,2.647514435
2011,Engineering,Engineering Mechanics,120118,917,118,142,126,16,0,89,16,2,6,0,1,2,25,2,0,0,0,42606,0.00333286392,0.333286392
2011,Engineering,Engineering Physics,120118,244,121,152,138,14,0,106,19,0,5,0,0,4,17,0,0,0,0,42606,0.00356757264,0.356757264
2011,Engineering,Environ Engr in Civil Engr,240236,502,462,96,40,56,0,29,9,0,4,0,0,2,51,1,0,0,0,42606,0.00225320377,0.225320377
2011,Engineering,Environ Science in Civil Engr,240236,502,464,7,4,3,0,0,1,0,1,0,0,0,4,0,0,0,0,42606,0.00016429611,0.016429611
2011,Engineering,Financial Engineering,120118,545,5244,69,52,17,0,9,6,0,0,0,0,0,54,0,0,0,0,42606,0.00161949021,0.161949021
2011,Engineering,General Engineering,120118,422,124,384,307,77,0,258,51,5,17,0,0,7,46,6,0,0,0,42606,0.00901281510,0.90128151
2011,Engineering,Industrial Engineering,360354,1266,381,226,168,58,0,69,29,6,8,0,0,2,111,6,0,0,0,42606,0.00530441722,0.530441722
2011,Engineering,Materials Science & Engr,1081062,8271,1170,547,423,124,0,240,92,5,15,1,0,23,167,5,0,0,0,42606,0.01283856734,1.283856734
2011,Engineering,Mechanical Engineering,600590,4585,665,1055,927,126,2,580,105,12,40,1,4,21,285,13,0,0,0,42606,0.02476177064,2.476177064
2011,Engineering,Nondegree,120118,227,67,207,162,45,0,46,4,1,6,0,0,2,143,2,0,0,0,42606,0.00485847064,0.485847064
2011,Engineering,Nuclear Engineering,480472,3892,556,59,49,10,0,35,7,2,3,0,0,1,9,2,0,0,0,42606,0.00138478149,0.138478149
2011,Engineering,"Nuclear, Plasma, Radiolgc Engr ",720708,5838,31098,209,184,25,0,124,24,2,11,0,0,2,45,3,0,0,0,42606,0.00490541238,0.490541238
2011,Engineering,Physics,240236,488,480,265,227,38,0,106,18,0,3,0,0,1,132,0,0,0,0,42606,0.00621978125,0.621978125
2011,Engineering,Systems & Entrepreneurial Engr,240236,844,7692,19,13,6,0,8,1,0,0,0,0,0,10,0,0,0,0,42606,0.00044594658,0.044594658
2011,Engineering,Teaching of Physics,120118,244,241,3,2,1,0,2,0,1,0,0,0,0,0,1,0,0,0,42606,0.00007041262,0.007041262
2011,Engineering,Theoretical & Applied Mechans,240236,1834,484,47,37,10,0,19,2,0,2,0,0,0,24,0,0,0,0,42606,0.00110313101,0.110313101
2011,Fine and Applied Arts,Architectural Studies,240236,1534,4237,507,286,221,0,306,47,10,41,2,3,15,79,13,0,0,0,42606,0.01189973243,1.189973243
2011,Fine and Applied Arts,Architecture,360354,2301,747,219,131,88,0,121,12,8,22,0,0,7,48,9,0,0,0,42606,0.00514012111,0.514012111
2011,Fine and Applied Arts,Art Education,480472,2104,676,82,17,64,1,59,3,2,6,0,0,2,9,3,0,0,0,42606,0.00192461156,0.192461156
2011,Fine and Applied Arts,Art Foundation,120118,526,4090,108,34,74,0,62,21,7,8,0,0,0,10,7,0,0,0,42606,0.00253485425,0.253485425
2011,Fine and Applied Arts,Art History,240236,1052,500,26,4,22,0,16,0,0,3,0,0,0,6,0,0,0,0,42606,0.00061024269,0.061024269
2011,Fine and Applied Arts,Art and Design,840826,3682,1764,39,20,19,0,27,1,0,0,0,0,2,9,0,0,0,0,42606,0.00091536403,0.091536403
2011,Fine and Applied Arts,Crafts,240236,1052,298,12,2,10,0,9,2,0,0,0,0,0,1,0,0,0,0,42606,0.00028165047,0.028165047
2011,Fine and Applied Arts,Dance,240236,1602,522,69,6,63,0,47,3,13,6,0,0,0,0,14,0,0,0,42606,0.00161949021,0.161949021
2011,Fine and Applied Arts,Graphic Design,120118,526,148,70,27,43,0,48,13,2,5,0,0,0,1,2,0,0,0,42606,0.00164296109,0.164296109
2011,Fine and Applied Arts,History of Art,120118,526,150,10,1,9,0,10,0,0,0,0,0,0,0,0,0,0,0,42606,0.00023470873,0.023470873
2011,Fine and Applied Arts,Industrial Design,120118,526,152,117,54,63,0,47,23,5,9,0,0,4,26,7,0,0,0,42606,0.00274609210,0.27460921
2011,Fine and Applied Arts,Instrumental Music,120118,495,158,89,40,49,0,58,15,2,5,0,0,2,7,2,0,0,0,42606,0.00208890767,0.208890767
2011,Fine and Applied Arts,Jazz Performance,120118,495,5045,27,23,4,0,23,1,2,1,0,0,0,0,2,0,0,0,42606,0.00063371356,0.063371356
2011,Fine and Applied Arts,Landscape Architecture,480472,2276,624,118,53,65,0,65,9,2,6,0,0,1,32,2,0,0,0,42606,0.00276956297,0.276956297
2011,Fine and Applied Arts,Music,2042006,8415,4505,346,167,177,2,168,14,7,14,1,0,10,131,8,0,0,0,42606,0.00812092194,0.812092194
2011,Fine and Applied Arts,Music Composition,120118,495,159,9,6,3,0,6,2,0,0,0,0,0,1,0,0,0,0,42606,0.00021123785,0.021123785
2011,Fine and Applied Arts,Music Education,720708,2970,1008,189,90,99,0,162,13,4,7,0,0,3,0,5,0,0,0,42606,0.00443599493,0.443599493
2011,Fine and Applied Arts,Music History,120118,495,160,5,2,3,0,3,1,0,1,0,0,0,0,0,0,0,0,42606,0.00011735436,0.011735436
2011,Fine and Applied Arts,Musicology,120118,495,1481,19,9,10,0,12,0,0,1,0,0,0,6,1,0,0,0,42606,0.00044594658,0.044594658
2011,Fine and Applied Arts,New Media,120118,526,5128,24,8,16,0,17,4,1,0,0,0,1,1,1,0,0,0,42606,0.00056330094,0.056330094
2011,Fine and Applied Arts,Nondegree,120118,447,67,33,14,19,0,7,1,0,0,0,0,0,23,0,0,0,0,42606,0.00077453880,0.07745388
2011,Fine and Applied Arts,Open Studies,120118,495,161,6,3,3,0,4,1,0,1,0,0,0,0,1,0,0,0,42606,0.00014082524,0.014082524
2011,Fine and Applied Arts,Painting,120118,526,153,43,11,32,0,24,5,5,5,0,0,1,3,5,0,0,0,42606,0.00100924752,0.100924752
2011,Fine and Applied Arts,Photography,120118,526,151,42,11,31,0,30,3,3,4,0,0,2,0,3,0,0,0,42606,0.00098577665,0.098577665
2011,Fine and Applied Arts,Regional Planning,120118,733,274,23,13,10,0,9,1,0,0,0,0,0,13,0,0,0,0,42606,0.00053983007,0.053983007
2011,Fine and Applied Arts,Sculpture,120118,526,154,6,4,2,0,4,1,0,0,0,0,0,1,0,0,0,0,42606,0.00014082524,0.014082524
2011,Fine and Applied Arts,Theatre,1561534,11479,2106,175,78,97,0,118,5,16,15,1,1,5,12,19,0,0,0,42606,0.00410740271,0.410740271
2011,Fine and Applied Arts,Urban Planning,240236,1466,310,155,90,65,0,82,9,11,21,0,0,6,25,13,0,0,0,42606,0.00363798526,0.363798526
2011,Fine and Applied Arts,Voice,120118,495,157,30,7,23,0,23,2,3,0,0,0,1,1,3,0,0,0,42606,0.00070412618,0.070412618
2011,Graduate,Nondegree,120118,486,67,27,14,13,0,20,3,1,2,0,0,0,1,1,0,0,0,42606,0.00063371356,0.063371356
2011,LAS,African Studies,120118,461,283,6,5,1,0,2,0,2,0,0,0,0,2,2,0,0,0,42606,0.00014082524,0.014082524
2011,LAS,Asian Studies,120118,362,284,8,5,3,0,5,1,0,0,0,0,0,2,0,0,0,0,42606,0.00018776698,0.018776698
2011,LAS,Astronomy,480472,1720,1332,64,38,26,0,31,8,0,7,1,0,1,16,1,0,0,0,42606,0.00150213585,0.150213585
2011,LAS,Atmospheric Sciences,480472,1012,1336,127,75,52,0,97,4,0,9,0,0,2,15,1,0,0,0,42606,0.00298080083,0.298080083
2011,LAS,Biochemistry,480472,1752,1272,208,116,92,0,82,53,4,8,0,0,7,53,5,0,0,0,42606,0.00488194151,0.488194151
2011,LAS,Biology,840826,2709,2198,816,347,469,0,422,209,54,63,1,0,24,36,65,0,0,0,42606,0.01915223208,1.915223208
2011,LAS,Biophysics & Computnl Biology,120118,415,319,70,55,15,0,18,5,0,2,0,0,1,44,0,0,0,0,42606,0.00164296109,0.164296109
2011,LAS,Cell and Developmental Biology,120118,584,4094,38,18,20,0,10,5,0,1,0,0,0,22,0,0,0,0,42606,0.00089189316,0.089189316
2011,LAS,Cell and Structural Biology,120118,584,321,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,42606,0.00004694175,0.004694175
2011,LAS,Chemical Engineering,720708,4122,1800,644,431,213,0,337,113,14,31,1,1,16,124,17,0,0,0,42606,0.01511524198,1.511524198
2011,LAS,Chemical Physics,120118,413,337,10,8,2,0,4,0,1,1,0,0,0,4,1,0,0,0,42606,0.00023470873,0.023470873
2011,LAS,Chemistry,720708,2478,2010,753,459,294,0,396,137,22,32,1,1,16,138,23,0,0,0,42606,0.01767356710,1.76735671
2011,LAS,Classical Philology,120118,514,347,8,5,3,0,5,1,0,2,0,0,0,0,0,0,0,0,42606,0.00018776698,0.018776698
2011,LAS,Classics,720708,3084,1848,26,15,11,0,19,2,0,3,0,0,1,1,0,0,0,0,42606,0.00061024269,0.061024269
2011,LAS,Communication,480472,1956,20656,866,354,511,1,517,49,153,74,1,0,10,56,158,0,0,0,42606,0.02032577571,2.032577571
2011,LAS,Comparative Literature,600590,3855,5600,32,10,20,2,18,2,1,1,0,0,0,9,1,0,0,0,42606,0.00075106792,0.075106792
2011,LAS,Creative Writing,120118,499,1136,16,7,9,0,13,1,0,1,0,0,0,0,0,0,0,0,42606,0.00037553396,0.037553396
2011,LAS,E Asian Languages & Cultures,360354,1086,855,103,35,68,0,30,33,5,5,1,0,5,24,5,0,0,0,42606,0.00241749988,0.241749988
2011,LAS,"Earth Systems, Env, & Society ",600590,1325,25430,108,55,53,0,81,4,4,8,0,0,4,7,5,0,0,0,42606,0.00253485425,0.253485425
2011,LAS,"Earth, Society, & Environment ",480472,1060,21124,25,16,9,0,18,2,2,0,0,0,0,3,2,0,0,0,42606,0.00058677182,0.058677182
2011,LAS,"Ecol, Evol, Conservation Biol ",240236,766,10214,23,10,13,0,16,2,0,1,1,0,0,2,0,0,0,0,42606,0.00053983007,0.053983007
2011,LAS,Economics,480472,1620,296,928,623,305,0,244,110,8,18,0,0,11,531,10,0,0,0,42606,0.02178096982,2.178096982
2011,LAS,English,1081062,4491,2799,697,214,482,1,518,53,41,50,1,0,11,18,50,0,0,0,42606,0.01635919823,1.635919823
2011,LAS,Entomology,240236,722,648,35,15,20,0,20,2,0,2,0,0,0,9,0,0,0,0,42606,0.00082148054,0.082148054
2011,LAS,European Union Studies,120118,670,5203,8,2,6,0,8,0,0,0,0,0,0,0,0,0,0,0,42606,0.00018776698,0.018776698
2011,LAS,French,720708,5910,1824,77,23,54,0,57,1,5,3,0,0,4,7,7,0,0,0,42606,0.00180725719,0.180725719
2011,LAS,Gender and Women's Studies,120118,680,1279,16,3,13,0,7,2,6,1,0,0,0,0,6,0,0,0,42606,0.00037553396,0.037553396
2011,LAS,General Curriculum,120118,580,390,24,12,12,0,4,0,16,4,0,0,0,0,16,0,0,0,42606,0.00056330094,0.056330094
2011,LAS,Geography,960944,6976,2728,63,44,19,0,35,2,5,2,0,0,1,17,5,0,0,0,42606,0.00147866498,0.147866498
2011,LAS,Geology,1081062,5895,3024,65,38,27,0,42,4,1,3,1,0,1,12,2,0,0,0,42606,0.00152560672,0.152560672
2011,LAS,German,360354,2781,909,16,7,9,0,9,0,0,0,0,0,1,6,0,0,0,0,42606,0.00037553396,0.037553396
2011,LAS,Germanic Lang & Lit,720708,5562,2472,14,4,10,0,11,0,0,1,0,0,2,0,0,0,0,0,42606,0.00032859222,0.032859222
2011,LAS,Global Studies,240236,1160,10412,263,76,187,0,153,36,14,29,0,1,7,21,16,0,0,0,42606,0.00617283951,0.617283951
2011,LAS,Health Communication,120118,489,5285,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,42606,0.00002347087,0.002347087
2011,LAS,History,600590,2255,1710,529,336,192,1,425,19,16,32,0,1,13,20,25,0,0,0,42606,0.01241609163,1.241609163
