Subject,Number,Primary Instructor,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total Students,Average GPA,Variance,F_cum,D-_cum,D_cum,D+_cum,C-_cum,C_cum,C+_cum,B-_cum,B_cum,B+_cum,A-_cum,A_cum,A+_cum,25PCT,25_percent,75PCT,75_percent,12.5PCT,12.5_percent,87.5PCT,87.5_percent
ACE,406,"Grossman, Margaret R",Environmental Law,2,12,9,14,22,21,0,23,11,2,10,5,6,1,137,2.467883212,0.844509495,4.379562044,8.02919708,15.32846715,16.78832117,24.81751825,41.60583942,41.60583942,56.93430657,72.99270073,83.21167883,89.7810219,98.54014599,100,C_cum,2,B+_cum,3.33,D_cum,1,A-_cum,3.67
ACE,411,"Baylis, Katherine R",Environment and Development,58,40,41,30,32,12,9,5,1,2,0,2,5,0,237,3.405274262,0.40640187,2.109704641,2.953586498,2.953586498,3.797468354,4.219409283,6.329113924,10.12658228,15.18987342,28.69198312,41.35021097,58.64978903,75.52742616,100,B_cum,3,A_cum,4,B-_cum,2.67,A+_cum,4
ACE,411,"Khanna, Madhu",Environment and Development,13,30,24,15,18,22,12,11,4,1,4,1,0,1,155,3.131677419,0.663197186,0,0.64516129,3.225806452,3.870967742,6.451612903,13.5483871,21.29032258,35.48387097,47.09677419,56.77419355,72.25806452,91.61290323,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ACE,427,"Irwin, Scott H",Commodity Price Analysis,30,40,62,56,57,41,45,30,21,7,8,4,2,0,403,2.963771712,0.667204917,0.496277916,1.488833747,3.473945409,5.210918114,10.42183623,17.86600496,29.03225806,39.20595533,53.34987593,67.24565757,82.63027295,92.55583127,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ACE,427,"Mallory, Mindy L",Commodity Price Analysis,5,71,51,49,59,26,13,11,4,0,3,0,7,1,299,3.219832776,0.397832207,2.341137124,2.341137124,3.344481605,3.344481605,4.682274247,8.361204013,12.7090301,21.40468227,41.13712375,57.52508361,74.5819398,98.3277592,100,B_cum,3,A_cum,4,C+_cum,2.33,A_cum,4
ACE,428,"Cruz, Jose C",Commodity Futures and Options,4,9,22,5,8,21,4,14,5,7,4,7,1,0,111,2.640810811,1.005199507,0.900900901,7.207207207,10.81081081,17.11711712,21.62162162,34.23423423,37.83783784,56.75675676,63.96396396,68.46846847,88.28828829,96.3963964,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A-_cum,3.67
ACE,428,"Mallory, Mindy L",Commodity Futures and Options,0,135,78,44,42,42,30,11,13,5,0,0,2,0,402,3.311393035,0.492228787,0.497512438,0.497512438,0.497512438,1.741293532,4.975124378,7.711442786,15.17412935,25.62189055,36.06965174,47.01492537,66.41791045,100,100,B-_cum,2.67,A_cum,4,C+_cum,2.33,A_cum,4
ACE,428,"Peterson, Paul E",Commodity Futures and Options,44,129,130,105,104,61,43,31,8,8,9,11,11,1,694,3.164524496,0.579215598,1.585014409,3.170028818,4.46685879,5.619596542,6.772334294,11.23919308,17.4351585,26.22478386,41.21037464,56.34005764,75.07204611,93.65994236,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACE,428,"Robe, Michel A",Commodity Futures and Options,0,14,15,16,22,11,0,8,0,0,0,0,0,0,86,3.205813953,0.325940617,0,0,0,0,0,9.302325581,9.302325581,22.09302326,47.6744186,66.27906977,83.72093023,100,100,B_cum,3,A-_cum,3.67,B-_cum,2.67,A_cum,4
ACE,428,"Yan, Lei",Commodity Futures and Options,2,5,5,6,4,1,3,2,0,0,0,0,0,0,28,3.285357143,0.395482015,0,0,0,0,0,7.142857143,17.85714286,21.42857143,35.71428571,57.14285714,75,92.85714286,100,B_cum,3,A_cum,4,C+_cum,2.33,A_cum,4
ACE,430,"Goldsmith, Peter D",Food Marketing,7,36,49,68,73,50,33,14,4,2,7,0,1,0,344,3.058139535,0.423832535,0.290697674,0.290697674,2.325581395,2.906976744,4.069767442,8.139534884,17.73255814,32.26744186,53.48837209,73.25581395,87.5,97.96511628,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACE,431,"Ellison, Brenna",Agri-food Strategic Management,7,43,54,43,43,29,21,6,4,1,0,0,0,0,251,3.253944223,0.363292411,0,0,0,0.398406375,1.992031873,4.38247012,12.74900398,24.30278884,41.43426295,58.56573705,80.07968127,97.21115538,100,B_cum,3,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACE,431,"Micheels, Eric T",Agri-food Strategic Management,0,3,5,10,11,4,3,0,0,0,0,0,0,0,36,3.175555556,0.194619136,0,0,0,0,0,0,8.333333333,19.44444444,50,77.77777778,91.66666667,100,100,B_cum,3,B+_cum,3.33,B-_cum,2.67,A-_cum,3.67
ACE,432,"Kuethe, Todd H",Farm Management,54,29,15,8,2,2,0,1,0,0,0,0,0,0,111,3.847117117,0.10962232,0,0,0,0,0,0.900900901,0.900900901,2.702702703,4.504504505,11.71171171,25.22522523,51.35135135,100,A-_cum,3.67,A+_cum,4,A-_cum,3.67,A+_cum,4
ACE,435,"Michelson, Hope C",Global Agribusiness Management,33,32,34,26,31,15,4,4,4,1,0,0,0,0,184,3.4225,0.367078533,0,0,0,0.543478261,2.717391304,4.891304348,7.065217391,15.2173913,32.06521739,46.19565217,64.67391304,82.06521739,100,B_cum,3,A_cum,4,B-_cum,2.67,A+_cum,4
ACE,435,"Nogueira, Lia",Global Agribusiness Management,0,12,76,68,46,32,28,4,5,8,0,0,0,1,279,3.114802867,0.362201305,0,0,0,2.867383513,4.659498208,6.093189964,16.12903226,27.59856631,44.08602151,68.45878136,95.69892473,100,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A-_cum,3.67
ACE,435,"Richmond, Christine",Global Agribusiness Management,6,15,11,14,15,4,3,2,0,0,0,0,0,0,70,3.395142857,0.290216408,0,0,0,0,0,2.857142857,7.142857143,12.85714286,34.28571429,54.28571429,70,91.42857143,100,B_cum,3,A_cum,4,B-_cum,2.67,A_cum,4
ACE,435,"Schnitkey, Gary D",Global Agribusiness Management,11,109,75,46,88,23,5,7,3,2,1,0,2,0,372,3.409032258,0.316745295,0.537634409,0.537634409,0.806451613,1.344086022,2.150537634,4.032258065,5.376344086,11.55913978,35.21505376,47.58064516,67.74193548,97.04301075,100,B_cum,3,A_cum,4,B_cum,3,A_cum,4
ACE,435,"Scholl, Jon H",Global Agribusiness Management,5,32,34,28,25,8,1,0,0,0,0,0,1,0,134,3.467985075,0.181027131,0.746268657,0.746268657,0.746268657,0.746268657,0.746268657,0.746268657,1.492537313,7.462686567,26.11940299,47.01492537,72.3880597,96.26865672,100,B_cum,3,A_cum,4,B_cum,3,A_cum,4
ACE,440,"Allen, Sharon C",Finan Plan for Professionals,1,22,18,7,59,15,8,12,3,0,2,1,2,0,150,2.9916,0.452619166,1.333333333,2,3.333333333,3.333333333,5.333333333,13.33333333,18.66666667,28.66666667,68,72.66666667,84.66666667,99.33333333,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ACE,444,"Schnitkey, Gary D",Finan Serv & Invest Plan,27,220,123,84,103,58,22,13,4,0,10,1,7,2,672,3.389285714,0.407456627,1.041666667,1.19047619,2.678571429,2.678571429,3.273809524,5.208333333,8.482142857,17.11309524,32.44047619,44.94047619,63.24404762,95.98214286,100,B_cum,3,A_cum,4,B-_cum,2.67,A_cum,4
ACE,444,"Schnitkey, Gary D",Finan Serv Individ Small Bus,3,8,6,10,12,3,3,2,2,1,1,0,0,0,51,3.137058824,0.545577624,0,0,1.960784314,3.921568627,7.843137255,11.76470588,17.64705882,23.52941176,47.05882353,66.66666667,78.43137255,94.11764706,100,B_cum,3,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACE,444,"Sherrick, Bruce J",Finan Serv & Invest Plan,19,47,16,16,32,9,16,33,13,3,12,0,1,2,217,2.935529954,0.898296903,0.460829493,0.460829493,5.99078341,7.373271889,13.3640553,28.57142857,35.94470046,40.0921659,54.83870968,62.21198157,69.58525346,91.24423963,100,C_cum,2,A_cum,4,C-_cum,1.67,A_cum,4
ACE,445,"Lemoine, Craig",Intermediate Personal Fin Plan,11,17,0,4,0,1,0,0,0,0,0,0,0,0,33,3.878484848,0.093249219,0,0,0,0,0,0,0,3.03030303,3.03030303,15.15151515,15.15151515,66.66666667,100,A_cum,4,A+_cum,4,B+_cum,3.33,A+_cum,4
ACE,445,"Lyons, Angela C",Intermediate Personal Fin Plan,0,13,18,17,19,15,13,8,4,1,3,1,0,0,112,2.943660714,0.583380349,0,0.892857143,3.571428571,4.464285714,8.035714286,15.17857143,26.78571429,40.17857143,57.14285714,72.32142857,88.39285714,100,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A-_cum,3.67
ACE,445,"Neelakantan, Urvi",Intermediate Personal Fin Plan,0,6,2,5,7,4,1,0,0,0,0,0,0,0,25,3.28,0.254672,0,0,0,0,0,0,4,20,48,68,76,100,100,B_cum,3,A-_cum,3.67,B-_cum,2.67,A_cum,4
ACE,446,"Sherrick, Bruce J",Modeling App's Finan Plan,16,87,18,14,49,20,18,36,15,4,19,6,5,2,307,2.906872964,0.994180606,1.628664495,3.583061889,9.771986971,11.07491857,15.96091205,27.68729642,33.5504886,40.06514658,56.02605863,60.58631922,66.4495114,94.78827362,100,C_cum,2,A_cum,4,C-_cum,1.67,A_cum,4
ACE,447,"Ellinger, Paul N",Case Stud Agr Accy & Fin Plan,8,93,82,31,16,11,5,2,0,0,0,0,0,1,248,3.633830645,0.189501052,0,0,0,0,0,0.806451613,2.822580645,7.258064516,13.70967742,26.20967742,59.27419355,96.77419355,100,B+_cum,3.33,A_cum,4,B_cum,3,A_cum,4
ACE,448,"Hornbaker, Robert H",Rural Real Estate Appraisal,2,11,11,12,13,9,6,3,2,0,0,0,0,0,69,3.169275362,0.398244402,0,0,0,0,2.898550725,7.246376812,15.94202899,28.98550725,47.82608696,65.2173913,81.15942029,97.10144928,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACE,448,"Moss, LeeAnn E",Rural Real Estate Appraisal,19,18,11,21,28,13,5,9,1,0,0,0,0,0,125,3.26664,0.39813431,0,0,0,0,0.8,8,12,22.4,44.8,61.6,70.4,84.8,100,B_cum,3,A_cum,4,B-_cum,2.67,A+_cum,4
ACE,449,"McNamara, Paul E",Retirement & Benefit Planning,3,3,1,3,3,4,3,1,1,0,1,0,0,0,23,3,0.666382609,0,0,4.347826087,4.347826087,8.695652174,13.04347826,26.08695652,43.47826087,56.52173913,69.56521739,73.91304348,86.95652174,100,C+_cum,2.33,A_cum,4,C_cum,2,A+_cum,4
ACE,449,"Xu, Yilan",Retirement & Benefit Planning,14,52,33,19,65,19,17,23,5,7,6,4,2,1,266,3.030300752,0.710736581,0.751879699,2.255639098,4.511278195,7.142857143,9.022556391,17.66917293,24.06015038,31.20300752,55.63909774,62.78195489,75.18796992,94.73684211,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ACE,449,"Zeedyk, Betty J",Retirement & Benefit Planning,4,2,3,7,7,4,2,2,3,1,3,0,1,0,39,2.769230769,0.789549689,2.564102564,2.564102564,10.25641026,12.82051282,20.51282051,25.64102564,30.76923077,41.02564103,58.97435897,76.92307692,84.61538462,89.74358974,100,C_cum,2,B+_cum,3.33,D+_cum,1.33,A_cum,4
ACE,451,"McNamara, Paul E",Agriculture in Intl Dev,0,12,7,7,16,4,11,11,3,0,0,0,0,0,71,2.934084507,0.525018528,0,0,0,0,4.225352113,19.71830986,35.21126761,40.84507042,63.38028169,73.23943662,83.09859155,100,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ACE,451,"Thompson, Robert L",Agriculture in Intl Dev,6,6,3,6,3,5,5,0,0,0,1,0,1,1,36,3.166388889,0.521289221,2.777777778,2.777777778,5.555555556,5.555555556,5.555555556,5.555555556,19.44444444,33.33333333,41.66666667,58.33333333,66.66666667,83.33333333,100,B-_cum,2.67,A_cum,4,C+_cum,2.33,A+_cum,4
ACE,451,"Winter-Nelson, Alex E",Agriculture in Intl Dev,0,11,2,1,5,1,0,4,4,0,1,1,0,0,30,2.956333333,1.085429889,0,3.333333333,6.666666667,6.666666667,20,33.33333333,33.33333333,36.66666667,53.33333333,56.66666667,63.33333333,100,100,C_cum,2,A_cum,4,C-_cum,1.67,A_cum,4
ACE,454,"Allen-Smith, Joyce E",Econ Dev of Tropical Africa,7,46,18,25,57,26,8,39,5,4,8,4,6,0,253,2.856600791,0.722440586,2.371541502,3.95256917,7.114624506,8.695652174,10.67193676,26.08695652,29.24901186,39.5256917,62.05533597,71.93675889,79.0513834,97.23320158,100,C_cum,2,A-_cum,3.67,C_cum,2,A_cum,4
ACE,455,"Ando, Amy W",Intl Trade in Food and Agr,0,3,14,12,6,8,7,5,1,0,0,0,0,0,56,3.047857143,0.379384694,0,0,0,0,1.785714286,10.71428571,23.21428571,37.5,48.21428571,69.64285714,94.64285714,100,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A-_cum,3.67
ACE,455,"Baylis, Katherine R",Intl Trade in Food and Agr,84,52,40,24,25,8,5,3,0,1,0,1,4,1,247,3.59,0.280850202,1.619433198,2.024291498,2.024291498,2.429149798,2.429149798,3.643724696,5.668016194,8.906882591,19.02834008,28.74493927,44.93927126,65.99190283,100,B+_cum,3.33,A+_cum,4,B_cum,3,A+_cum,4
ACE,455,"Nogueira, Lia",Intl Trade in Food and Agr,0,28,18,18,39,15,11,10,9,3,3,0,2,0,156,2.966025641,0.58412769,1.282051282,1.282051282,3.205128205,5.128205128,10.8974359,17.30769231,24.35897436,33.97435897,58.97435897,70.51282051,82.05128205,100,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ACE,455,"Richmond, Christine",Intl Trade in Food and Agr,1,14,18,16,7,5,1,0,0,0,0,0,0,0,62,3.484193548,0.181943704,0,0,0,0,0,0,1.612903226,9.677419355,20.96774194,46.77419355,75.80645161,98.38709677,100,B+_cum,3.33,A-_cum,3.67,B_cum,3,A_cum,4
ACE,455,"Rong, Jian",Intl Trade in Food and Agr,3,9,6,2,7,3,1,0,1,0,0,0,0,0,32,3.4278125,0.36246709,0,0,0,0,3.125,3.125,6.25,15.625,37.5,43.75,62.5,90.625,100,B_cum,3,A_cum,4,B-_cum,2.67,A_cum,4
ACE,456,"Gramig, Benjamin",Agr and Food Policies,8,2,2,4,13,4,2,0,1,0,0,0,1,0,37,3.153243243,0.341185618,2.702702703,2.702702703,2.702702703,2.702702703,5.405405405,5.405405405,10.81081081,21.62162162,56.75675676,67.56756757,72.97297297,78.37837838,100,B_cum,3,A_cum,4,B-_cum,2.67,A+_cum,4
ACE,456,"Kirwan, Barrett E",Agr and Food Policies,10,88,12,4,42,5,3,8,0,0,3,0,0,0,175,3.512571429,0.455633959,0,0,1.714285714,1.714285714,1.714285714,6.285714286,8,10.85714286,34.85714286,37.14285714,44,94.28571429,100,B_cum,3,A_cum,4,B_cum,3,A_cum,4
ACE,456,"Thompson, Robert L",Agr and Food Policies,5,5,2,3,5,3,1,2,4,1,0,0,0,0,31,3.054193548,0.766888866,0,0,0,3.225806452,16.12903226,22.58064516,25.80645161,35.48387097,51.61290323,61.29032258,67.74193548,83.87096774,100,C+_cum,2.33,A_cum,4,C-_cum,1.67,A+_cum,4
ACE,471,"Arends-Kuenning, Mary P",Consumer Economic Policy,14,7,4,0,1,0,0,0,0,0,0,0,0,0,26,3.910769231,0.047253254,0,0,0,0,0,0,0,0,3.846153846,3.846153846,19.23076923,46.15384615,100,A_cum,4,A+_cum,4,A-_cum,3.67,A+_cum,4
ACE,471,"Gundersen, Lisa C",Consumer Economic Policy,5,8,6,6,8,5,3,2,2,3,0,0,1,0,49,3.054489796,0.646267435,2.040816327,2.040816327,2.040816327,8.163265306,12.24489796,16.32653061,22.44897959,32.65306122,48.97959184,61.2244898,73.46938776,89.79591837,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ACE,474,"Boerngen, Maria A",Econ of Consumption,1,22,26,18,31,12,14,5,2,0,2,0,0,0,133,3.160601504,0.431055277,0,0,1.503759398,1.503759398,3.007518797,6.766917293,17.29323308,26.31578947,49.62406015,63.15789474,82.70676692,99.2481203,100,B-_cum,2.67,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACE,474,"Lyons, Angela C",Econ of Consumption,0,12,8,11,16,19,9,9,10,2,4,1,1,0,102,2.703137255,0.679392599,0.980392157,1.960784314,5.882352941,7.843137255,17.64705882,26.47058824,35.29411765,53.92156863,69.60784314,80.39215686,88.23529412,100,100,C_cum,2,B+_cum,3.33,C-_cum,1.67,A-_cum,3.67
ACE,476,"Beller, Andrea H",Family Economics,11,34,34,38,28,19,14,7,7,1,0,0,0,0,193,3.241917098,0.433319123,0,0,0,0.518134715,4.14507772,7.772020725,15.02590674,24.87046632,39.37823834,59.06735751,76.68393782,94.30051813,100,B_cum,3,A-_cum,3.67,C+_cum,2.33,A_cum,4
ACE,476,"Lyons, Angela C",Family Economics,0,17,15,33,31,21,19,17,6,2,1,1,3,0,166,2.859216867,0.481613463,1.807228916,2.409638554,3.012048193,4.21686747,7.831325301,18.07228916,29.51807229,42.1686747,60.84337349,80.72289157,89.75903614,100,100,C+_cum,2.33,B+_cum,3.33,C_cum,2,A-_cum,3.67
ACE,499,"Martin, Denise","Audit of Sm, Med, & Ag Bus",0,6,6,6,1,5,2,1,0,0,0,0,0,0,27,3.296666667,0.348622222,0,0,0,0,0,3.703703704,11.11111111,29.62962963,33.33333333,55.55555556,77.77777778,100,100,B-_cum,2.67,A-_cum,3.67,B-_cum,2.67,A_cum,4
ACE,562,"Crost, Benjamin",Applied Regression Models I,8,54,22,13,15,2,0,0,0,0,0,0,0,0,114,3.705,0.147793421,0,0,0,0,0,0,0,1.754385965,14.9122807,26.31578947,45.61403509,92.98245614,100,B+_cum,3.33,A_cum,4,B_cum,3,A_cum,4
ACE,562,"Paulson, Nicholas D",Applied Regression Models I,0,36,6,5,1,0,0,0,0,0,0,0,0,0,48,3.868125,0.063815234,0,0,0,0,0,0,0,0,2.083333333,12.5,25,100,100,A_cum,4,A_cum,4,A-_cum,3.67,A_cum,4
ACE,563,"Onal, Hayri",Math Program App Econ I,20,10,4,2,4,4,0,0,0,0,0,0,0,0,44,3.727727273,0.207890289,0,0,0,0,0,0,0,9.090909091,18.18181818,22.72727273,31.81818182,54.54545455,100,A-_cum,3.67,A+_cum,4,B_cum,3,A+_cum,4
ACE,564,"Crost, Benjamin",Applied Regression Models II,5,49,25,13,10,4,0,0,0,0,0,0,0,0,106,3.695471698,0.149090815,0,0,0,0,0,0,0,3.773584906,13.20754717,25.47169811,49.05660377,95.28301887,100,B+_cum,3.33,A_cum,4,B_cum,3,A_cum,4
ACE,564,"Paulson, Nicholas D",Applied Regression Models II,0,28,11,3,3,0,0,0,0,0,0,0,0,0,45,3.808,0.086349333,0,0,0,0,0,0,0,0,6.666666667,13.33333333,37.77777778,100,100,A-_cum,3.67,A_cum,4,B+_cum,3.33,A_cum,4
ACE,592,"Dall'Erba, Sandy",Spatial Econometrics,13,3,1,2,1,2,1,0,0,0,0,0,0,0,23,3.695652174,0.26969414,0,0,0,0,0,0,4.347826087,13.04347826,17.39130435,26.08695652,30.43478261,43.47826087,100,B+_cum,3.33,A+_cum,4,B-_cum,2.67,A+_cum,4
ACE,592,"Kesan, Jay P",Law and Regulation,3,12,9,11,7,2,0,2,0,0,0,0,0,0,46,3.47826087,0.259436106,0,0,0,0,0,4.347826087,4.347826087,8.695652174,23.91304348,47.82608696,67.39130435,93.47826087,100,B+_cum,3.33,A_cum,4,B_cum,3,A_cum,4
ACES,101,"Allen, Crystal A",Contemporary Issues in ACES,52,29,6,2,3,2,1,1,0,0,1,0,3,0,100,3.7235,0.226393183,3,3,4,4,4,5,6,8,11,13,19,48,100,A_cum,4,A+_cum,4,B+_cum,3.33,A+_cum,4
ACES,101,"Ang, Qi Qi Amanda",Contemporary Issues in ACES,0,23,10,5,5,1,3,3,1,0,0,0,0,0,51,3.483921569,0.437545406,0,0,0,0,1.960784314,7.843137255,13.7254902,15.68627451,25.49019608,35.29411765,54.90196078,100,100,B_cum,3,A_cum,4,C+_cum,2.33,A_cum,4
ACES,101,"Breen, John",Contemporary Issues in ACES,27,23,5,1,3,0,1,0,1,0,0,0,0,0,61,3.847213115,0.176839774,0,0,0,0,1.639344262,1.639344262,3.278688525,3.278688525,8.196721311,9.836065574,18.03278689,55.73770492,100,A_cum,4,A+_cum,4,A-_cum,3.67,A+_cum,4
ACES,101,"Brooks, Jan D",Contemporary Issues in ACES,40,10,2,1,2,0,0,0,0,0,0,0,0,0,55,3.939454545,0.044819702,0,0,0,0,0,0,0,0,3.636363636,5.454545455,9.090909091,27.27272727,100,A_cum,4,A+_cum,4,A_cum,4,A+_cum,4
ACES,101,"Burak, Steven",Contemporary Issues in ACES,11,6,1,2,2,0,0,0,0,0,0,0,0,0,22,3.833181818,0.108839876,0,0,0,0,0,0,0,0,9.090909091,18.18181818,22.72727273,50,100,A_cum,4,A+_cum,4,B+_cum,3.33,A+_cum,4
ACES,101,"Emmert, Jason L",Contemporary Issues in ACES,15,4,1,1,1,0,1,0,0,1,1,0,0,0,25,3.6264,0.67944704,0,0,4,8,8,8,12,12,16,20,24,40,100,A_cum,4,A+_cum,4,B_cum,3,A+_cum,4
ACES,101,"Granger, Kyle L",Contemporary Issues in ACES,63,11,5,4,5,1,0,0,0,0,0,0,0,0,89,3.880224719,0.088002197,0,0,0,0,0,0,0,1.123595506,6.741573034,11.23595506,16.85393258,29.21348315,100,A_cum,4,A+_cum,4,A-_cum,3.67,A+_cum,4
ACES,101,"Hamann, Angela N",Contemporary Issues in ACES,10,11,3,1,2,0,1,1,0,0,0,0,1,0,30,3.622333333,0.272141263,3.333333333,3.333333333,3.333333333,3.333333333,3.333333333,6.666666667,10,10,16.66666667,20,30,66.66666667,100,A-_cum,3.67,A+_cum,4,B_cum,3,A+_cum,4
ACES,101,"Heinrichs, Pamela A",Contemporary Issues in ACES,36,29,10,4,1,2,1,1,2,0,0,0,1,1,87,3.747471264,0.246867848,1.149425287,1.149425287,1.149425287,1.149425287,3.448275862,4.597701149,5.747126437,8.045977011,9.195402299,13.79310345,25.28735632,58.62068966,100,A-_cum,3.67,A+_cum,4,B+_cum,3.33,A+_cum,4
ACES,101,"Helton, Caroline A",Contemporary Issues in ACES,6,9,7,1,3,0,1,0,1,1,1,0,0,0,30,3.478333333,0.679793889,0,0,3.333333333,6.666666667,10,10,13.33333333,13.33333333,23.33333333,26.66666667,50,80,100,B+_cum,3.33,A_cum,4,C+_cum,2.33,A+_cum,4
ACES,101,"Li, Kailiang",Contemporary Issues in ACES,7,7,5,1,2,0,2,0,0,1,1,0,1,0,27,3.358148148,0.677764756,3.703703704,3.703703704,7.407407407,11.11111111,11.11111111,11.11111111,18.51851852,18.51851852,25.92592593,29.62962963,48.14814815,74.07407407,100,B_cum,3,A+_cum,4,C+_cum,2.33,A+_cum,4
ACES,101,"Luchini, Virginia",Contemporary Issues in ACES,33,12,8,2,1,0,1,0,0,0,0,0,0,0,57,3.883333333,0.083895906,0,0,0,0,0,0,1.754385965,1.754385965,3.50877193,7.01754386,21.05263158,42.10526316,100,A_cum,4,A+_cum,4,A-_cum,3.67,A+_cum,4
ACES,101,"Milashoski, William J",Contemporary Issues in ACES,17,4,0,2,0,0,0,0,0,0,0,0,0,0,23,3.94173913,0.035640454,0,0,0,0,0,0,0,0,0,8.695652174,8.695652174,26.08695652,100,A_cum,4,A+_cum,4,A_cum,4,A+_cum,4
ACES,101,"Miller, James R",Contemporary Issues in ACES,15,23,6,0,3,1,3,0,0,0,1,0,2,0,54,3.586666667,0.367315638,3.703703704,3.703703704,5.555555556,5.555555556,5.555555556,5.555555556,11.11111111,12.96296296,18.51851852,18.51851852,29.62962963,72.22222222,100,A-_cum,3.67,A+_cum,4,B-_cum,2.67,A+_cum,4
ACES,101,"Moore, Stephanie S",Contemporary Issues in ACES,0,17,8,0,1,0,0,1,1,0,0,0,0,1,28,3.715357143,0.322553444,0,0,0,0,3.571428571,7.142857143,7.142857143,7.142857143,10.71428571,10.71428571,39.28571429,100,100,A-_cum,3.67,A_cum,4,A-_cum,3.67,A_cum,4
ACES,101,"Munaretto, Claire M",Contemporary Issues in ACES,3,27,12,2,4,4,2,1,0,0,0,0,2,0,57,3.509473684,0.289650406,3.50877193,3.50877193,3.50877193,3.50877193,3.50877193,5.263157895,8.771929825,15.78947368,22.80701754,26.31578947,47.36842105,94.73684211,100,B+_cum,3.33,A_cum,4,B-_cum,2.67,A_cum,4
ACES,101,"Murray, Joseph L",Contemporary Issues in ACES,9,8,2,1,0,0,1,0,0,1,0,0,0,0,22,3.742272727,0.414690289,0,0,0,4.545454545,4.545454545,4.545454545,9.090909091,9.090909091,9.090909091,13.63636364,22.72727273,59.09090909,100,A_cum,4,A+_cum,4,B+_cum,3.33,A+_cum,4
ACES,101,"Nelson, Scott B",Contemporary Issues in ACES,3,33,10,1,2,1,0,0,2,0,0,0,1,0,53,3.698867925,0.258054871,1.886792453,1.886792453,1.886792453,1.886792453,5.660377358,5.660377358,5.660377358,7.547169811,11.32075472,13.20754717,32.0754717,94.33962264,100,A-_cum,3.67,A_cum,4,B+_cum,3.33,A_cum,4
ACES,101,"Nickols, Sharon M",Contemporary Issues in ACES,16,5,2,0,0,0,0,0,0,0,0,0,1,0,24,3.805833333,0.034525666,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,4.166666667,12.5,33.33333333,100,A_cum,4,A+_cum,4,A_cum,4,A+_cum,4
ACES,101,"Ogolsky, Brian G",Contemporary Issues in ACES,6,9,3,1,2,1,0,0,0,0,0,0,0,0,22,3.773181818,0.155121694,0,0,0,0,0,0,0,4.545454545,13.63636364,18.18181818,31.81818182,72.72727273,100,A-_cum,3.67,A+_cum,4,B_cum,3,A+_cum,4
ACES,101,"Palma Salgado, Sindy P",Contemporary Issues in ACES,33,13,2,0,1,2,1,2,0,0,0,0,0,0,54,3.815,0.253636111,0,0,0,0,0,3.703703704,5.555555556,9.259259259,11.11111111,11.11111111,14.81481481,38.88888889,100,A_cum,4,A+_cum,4,A-_cum,3.67,A+_cum,4
ACES,101,"Simmons, F W",Contemporary Issues in ACES,0,1201,0,0,97,0,0,33,0,0,11,0,18,0,1360,3.802941176,0.222695387,1.323529412,1.323529412,2.132352941,2.132352941,2.132352941,4.558823529,4.558823529,4.558823529,11.69117647,11.69117647,11.69117647,100,100,A_cum,4,A_cum,4,A_cum,4,A_cum,4
ACES,101,"Sizemore, Courtni R",Contemporary Issues in ACES,19,39,11,8,1,1,1,0,0,0,0,0,6,0,86,3.569883721,0.162470699,6.976744186,6.976744186,6.976744186,6.976744186,6.976744186,6.976744186,8.139534884,9.302325581,10.46511628,19.76744186,32.55813953,77.90697674,100,A-_cum,3.67,A_cum,4,B+_cum,3.33,A+_cum,4
ACES,101,"Sloffer, Elizabeth M",Contemporary Issues in ACES,6,3,9,1,2,0,1,1,1,0,1,0,0,0,25,3.4144,0.64294464,0,0,4,4,8,12,16,16,24,28,64,76,100,B+_cum,3.33,A_cum,4,C+_cum,2.33,A+_cum,4
ACES,101,"Suski, Cory D",Contemporary Issues in ACES,36,7,4,4,2,0,0,0,0,0,0,0,0,0,53,3.886792453,0.067018014,0,0,0,0,0,0,0,0,3.773584906,11.32075472,18.86792453,32.0754717,100,A_cum,4,A+_cum,4,A-_cum,3.67,A+_cum,4
